;mode: matches	thresholds:	cor=-1.000000	ncor=-1.000000	w=0	ncor1=-1.000000	ncor2=-1.000000
#id1	id2	name1	name2	cor	Ncor	Ncor1	Ncor2	w1	w2	w	W	Wr	wr1	wr2	strand	offset	uncounted
JASPAR_nematodes_MA0541.1_n9	JASPAR_nematodes_MA1699.1_n40	efl-1	ceh-38	0.255318	0.210262	0.238297	0.223403	15	16	14	17	0.823529	0.933333	0.875000	D	-2	59
JASPAR_nematodes_MA0541.1_n9	JASPAR_nematodes_MA1701.1_n41	efl-1	elt-2	0.259548	0.173032	0.173032	0.259548	15	10	10	15	0.666667	0.666667	1.000000	R	5	47
JASPAR_nematodes_MA0541.1_n9	JASPAR_nematodes_MA1703.1_n42	efl-1	pqm-1	0.201913	0.148070	0.148070	0.201913	15	11	11	15	0.733333	0.733333	1.000000	D	3	49
JASPAR_nematodes_MA0541.1_n9	JASPAR_nematodes_MA1704.1_n43	efl-1	zip-8	0.403032	0.295557	0.295557	0.403032	15	11	11	15	0.733333	0.733333	1.000000	D	0	49
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0260.1_n1	elt-3	che-1	0.349219	0.261914	0.261914	0.349219	8	6	6	8	0.750000	0.750000	1.000000	R	1	25
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0261.1_n2	elt-3	lin-14	0.467357	0.259643	0.292098	0.389464	8	6	5	9	0.555556	0.625000	0.833333	R	-1	25
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0262.1_n3	elt-3	mab-3	0.394110	0.242529	0.394110	0.242529	8	13	8	13	0.615385	1.000000	0.615385	R	-3	39
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0263.1_n4	elt-3	ceh-10::ttx-3	0.551879	0.206955	0.413910	0.236520	8	14	6	16	0.375000	0.750000	0.428571	D	-8	41
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0264.1_n5	elt-3	ceh-22	0.713068	0.254667	0.445668	0.324122	8	11	5	14	0.357143	0.625000	0.454545	R	3	35
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0537.1_n6	elt-3	blmp-1	0.693951	0.320285	0.520463	0.378519	8	11	6	13	0.461538	0.750000	0.545455	R	2	35
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0538.1_n7	elt-3	daf-12	0.321381	0.113429	0.241036	0.128553	8	15	6	17	0.352941	0.750000	0.400000	R	2	43
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0540.1_n8	elt-3	dpy-27	0.486383	0.162128	0.364787	0.182394	8	16	6	18	0.333333	0.750000	0.375000	R	2	45
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0541.1_n9	elt-3	efl-1	0.312336	0.166579	0.312336	0.166579	8	15	8	15	0.533333	1.000000	0.533333	R	-1	43
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0542.1_n10	elt-3	elt-3	1.000000	1.000000	1.000000	1.000000	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0543.1_n11	elt-3	eor-1	0.418552	0.223228	0.418552	0.223228	8	15	8	15	0.533333	1.000000	0.533333	R	-5	43
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0544.1_n12	elt-3	snpc-4	0.378801	0.162343	0.284100	0.189400	8	12	6	14	0.428571	0.750000	0.500000	D	2	37
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0545.1_n13	elt-3	hlh-1	0.547613	0.195576	0.342258	0.248915	8	11	5	14	0.357143	0.625000	0.454545	D	3	35
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0546.1_n14	elt-3	pha-4	0.496500	0.397200	0.496500	0.397200	8	10	8	10	0.800000	1.000000	0.800000	R	0	33
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0547.1_n15	elt-3	skn-1	0.769854	0.410589	0.769854	0.410589	8	15	8	15	0.533333	1.000000	0.533333	R	0	43
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0918.1_n16	elt-3	unc-62	0.502490	0.334993	0.502490	0.334993	8	12	8	12	0.666667	1.000000	0.666667	D	-1	37
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0919.1_n17	elt-3	dsc-1	0.537593	0.430075	0.537593	0.430075	8	10	8	10	0.800000	1.000000	0.800000	D	0	33
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0920.1_n18	elt-3	fkh-2	0.496719	0.386337	0.434629	0.434629	8	8	7	9	0.777778	0.875000	0.875000	D	1	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0921.1_n19	elt-3	ceh-48	0.618427	0.337324	0.463821	0.412285	8	9	6	11	0.545455	0.750000	0.666667	R	2	31
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0922.1_n20	elt-3	ces-2	0.655908	0.357768	0.491931	0.437272	8	9	6	11	0.545455	0.750000	0.666667	R	-3	31
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0923.1_n21	elt-3	lim-4	0.530143	0.471239	0.530143	0.471239	8	9	8	9	0.888889	1.000000	0.888889	D	0	31
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0924.1_n22	elt-3	pal-1	0.625236	0.486295	0.547081	0.547081	8	8	7	9	0.777778	0.875000	0.875000	R	1	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0925.1_n23	elt-3	sma-4	0.380141	0.221749	0.332624	0.241908	8	11	7	12	0.583333	0.875000	0.636364	D	1	35
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0926.1_n24	elt-3	unc-86	0.459160	0.275496	0.344370	0.344370	8	8	6	10	0.600000	0.750000	0.750000	R	-2	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0927.1_n25	elt-3	vab-7	0.590262	0.459093	0.516479	0.516479	8	8	7	9	0.777778	0.875000	0.875000	D	1	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA0928.1_n26	elt-3	zfh-2	0.540509	0.393097	0.540509	0.393097	8	11	8	11	0.727273	1.000000	0.727273	R	0	35
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1438.1_n27	elt-3	atf-7	0.478221	0.382577	0.478221	0.382577	8	10	8	10	0.800000	1.000000	0.800000	R	0	33
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1439.1_n28	elt-3	elt-6	0.973193	0.756928	0.851544	0.851544	8	8	7	9	0.777778	0.875000	0.875000	R	1	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1440.1_n29	elt-3	fkh-9	0.645571	0.502110	0.564874	0.564874	8	8	7	9	0.777778	0.875000	0.875000	R	-1	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1441.1_n30	elt-3	lim-7	0.434134	0.315734	0.434134	0.315734	8	11	8	11	0.727273	1.000000	0.727273	R	0	35
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1442.1_n31	elt-3	mab-5	0.411207	0.411207	0.411207	0.411207	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1443.1_n32	elt-3	unc-30	0.562571	0.437555	0.492250	0.492250	8	8	7	9	0.777778	0.875000	0.875000	D	1	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1444.1_n33	elt-3	cebp-1	0.466321	0.310881	0.466321	0.310881	8	12	8	12	0.666667	1.000000	0.666667	R	-1	37
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1445.1_n34	elt-3	ceh-28	0.584852	0.292426	0.438639	0.350911	8	10	6	12	0.500000	0.750000	0.600000	R	2	33
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1446.1_n35	elt-3	daf-16	0.460763	0.307175	0.460763	0.307175	8	12	8	12	0.666667	1.000000	0.666667	D	-1	37
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1448.1_n36	elt-3	fos-1	0.298232	0.260953	0.260953	0.298232	8	7	7	8	0.875000	0.875000	1.000000	D	1	27
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1449.1_n37	elt-3	hlh-30	0.811883	0.270628	0.507427	0.338284	8	12	5	15	0.333333	0.625000	0.416667	D	3	37
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1450.1_n38	elt-3	lin-54	0.305911	0.174806	0.305911	0.174806	8	14	8	14	0.571429	1.000000	0.571429	D	-6	41
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1451.1_n39	elt-3	nhr-6	0.247974	0.247974	0.247974	0.247974	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1699.1_n40	elt-3	ceh-38	0.578351	0.289176	0.578351	0.289176	8	16	8	16	0.500000	1.000000	0.500000	R	0	45
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1701.1_n41	elt-3	elt-2	0.954372	0.763498	0.954372	0.763498	8	10	8	10	0.800000	1.000000	0.800000	D	-1	33
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1703.1_n42	elt-3	pqm-1	0.975348	0.709344	0.975348	0.709344	8	11	8	11	0.727273	1.000000	0.727273	R	0	35
JASPAR_nematodes_MA0542.1_n10	JASPAR_nematodes_MA1704.1_n43	elt-3	zip-8	0.405062	0.294590	0.405062	0.294590	8	11	8	11	0.727273	1.000000	0.727273	R	-3	35
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0260.1_n1	eor-1	che-1	0.517354	0.206942	0.206942	0.517354	15	6	6	15	0.400000	0.400000	1.000000	D	5	39
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0261.1_n2	eor-1	lin-14	0.357808	0.143123	0.143123	0.357808	15	6	6	15	0.400000	0.400000	1.000000	D	8	39
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0262.1_n3	eor-1	mab-3	0.239521	0.154984	0.175649	0.202672	15	13	11	17	0.647059	0.733333	0.846154	R	4	53
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0263.1_n4	eor-1	ceh-10::ttx-3	0.258673	0.182593	0.206938	0.221720	15	14	12	17	0.705882	0.800000	0.857143	R	3	55
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0264.1_n5	eor-1	ceh-22	0.419555	0.186469	0.223763	0.305131	15	11	8	18	0.444444	0.533333	0.727273	R	-3	49
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0537.1_n6	eor-1	blmp-1	0.599521	0.439649	0.439649	0.599521	15	11	11	15	0.733333	0.733333	1.000000	D	3	49
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0538.1_n7	eor-1	daf-12	0.553268	0.276634	0.368845	0.368845	15	15	10	20	0.500000	0.666667	0.666667	R	5	57
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0540.1_n8	eor-1	dpy-27	0.313022	0.257783	0.292154	0.273894	15	16	14	17	0.823529	0.933333	0.875000	R	1	59
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0541.1_n9	eor-1	efl-1	0.213582	0.213582	0.213582	0.213582	15	15	15	15	1.000000	1.000000	1.000000	D	0	57
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0542.1_n10	eor-1	elt-3	0.418552	0.223228	0.223228	0.418552	15	8	8	15	0.533333	0.533333	1.000000	R	2	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0543.1_n11	eor-1	eor-1	1.000000	1.000000	1.000000	1.000000	15	15	15	15	1.000000	1.000000	1.000000	D	0	57
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0544.1_n12	eor-1	snpc-4	0.511439	0.351614	0.375055	0.468819	15	12	11	16	0.687500	0.733333	0.916667	R	4	51
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0545.1_n13	eor-1	hlh-1	0.247488	0.181491	0.181491	0.247488	15	11	11	15	0.733333	0.733333	1.000000	D	0	49
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0546.1_n14	eor-1	pha-4	0.406807	0.271204	0.271204	0.406807	15	10	10	15	0.666667	0.666667	1.000000	D	5	47
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0547.1_n15	eor-1	skn-1	0.495579	0.330386	0.396463	0.396463	15	15	12	18	0.666667	0.800000	0.800000	D	3	57
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0918.1_n16	eor-1	unc-62	0.368932	0.253641	0.270550	0.338187	15	12	11	16	0.687500	0.733333	0.916667	R	-1	51
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0919.1_n17	eor-1	dsc-1	0.110597	0.073731	0.073731	0.110597	15	10	10	15	0.666667	0.666667	1.000000	D	3	47
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0920.1_n18	eor-1	fkh-2	0.472626	0.206774	0.220559	0.413548	15	8	7	16	0.437500	0.466667	0.875000	D	8	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0921.1_n19	eor-1	ceh-48	0.243007	0.145804	0.145804	0.243007	15	9	9	15	0.600000	0.600000	1.000000	R	0	45
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0922.1_n20	eor-1	ces-2	0.200221	0.100110	0.106784	0.177974	15	9	8	16	0.500000	0.533333	0.888889	D	-1	45
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0923.1_n21	eor-1	lim-4	0.158610	0.095166	0.095166	0.158610	15	9	9	15	0.600000	0.600000	1.000000	D	3	45
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0924.1_n22	eor-1	pal-1	0.291011	0.155206	0.155206	0.291011	15	8	8	15	0.533333	0.533333	1.000000	D	3	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0925.1_n23	eor-1	sma-4	0.462679	0.339298	0.339298	0.462679	15	11	11	15	0.733333	0.733333	1.000000	R	0	49
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0926.1_n24	eor-1	unc-86	0.478012	0.254940	0.254940	0.478012	15	8	8	15	0.533333	0.533333	1.000000	R	6	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0927.1_n25	eor-1	vab-7	0.295295	0.104222	0.118118	0.221471	15	8	6	17	0.352941	0.400000	0.750000	R	-2	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA0928.1_n26	eor-1	zfh-2	0.184152	0.135045	0.135045	0.184152	15	11	11	15	0.733333	0.733333	1.000000	D	2	49
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1438.1_n27	eor-1	atf-7	0.311085	0.207390	0.207390	0.311085	15	10	10	15	0.666667	0.666667	1.000000	D	2	47
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1439.1_n28	eor-1	elt-6	0.414574	0.221106	0.221106	0.414574	15	8	8	15	0.533333	0.533333	1.000000	D	1	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1440.1_n29	eor-1	fkh-9	0.399080	0.212843	0.212843	0.399080	15	8	8	15	0.533333	0.533333	1.000000	D	0	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1441.1_n30	eor-1	lim-7	0.241186	0.176870	0.176870	0.241186	15	11	11	15	0.733333	0.733333	1.000000	R	2	49
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1442.1_n31	eor-1	mab-5	0.103480	0.055189	0.055189	0.103480	15	8	8	15	0.533333	0.533333	1.000000	D	6	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1443.1_n32	eor-1	unc-30	0.227769	0.121477	0.121477	0.227769	15	8	8	15	0.533333	0.533333	1.000000	R	3	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1444.1_n33	eor-1	cebp-1	0.323012	0.222071	0.236876	0.296095	15	12	11	16	0.687500	0.733333	0.916667	R	4	51
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1445.1_n34	eor-1	ceh-28	0.249985	0.166656	0.166656	0.249985	15	10	10	15	0.666667	0.666667	1.000000	D	0	47
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1446.1_n35	eor-1	daf-16	0.395322	0.232542	0.263548	0.329435	15	12	10	17	0.588235	0.666667	0.833333	D	-2	51
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1448.1_n36	eor-1	fos-1	0.526420	0.245663	0.245663	0.526420	15	7	7	15	0.466667	0.466667	1.000000	D	4	41
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1449.1_n37	eor-1	hlh-30	0.350813	0.175406	0.210488	0.263110	15	12	9	18	0.500000	0.600000	0.750000	D	-3	51
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1450.1_n38	eor-1	lin-54	0.296783	0.241137	0.257212	0.275585	15	14	13	16	0.812500	0.866667	0.928571	D	2	55
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1451.1_n39	eor-1	nhr-6	0.233644	0.124610	0.124610	0.233644	15	8	8	15	0.533333	0.533333	1.000000	D	1	43
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1699.1_n40	eor-1	ceh-38	0.328234	0.307720	0.328234	0.307720	15	16	15	16	0.937500	1.000000	0.937500	D	0	59
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1701.1_n41	eor-1	elt-2	0.492941	0.328628	0.328628	0.492941	15	10	10	15	0.666667	0.666667	1.000000	R	1	47
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1703.1_n42	eor-1	pqm-1	0.386044	0.241278	0.257363	0.350949	15	11	10	16	0.625000	0.666667	0.909091	D	-1	49
JASPAR_nematodes_MA0543.1_n11	JASPAR_nematodes_MA1704.1_n43	eor-1	zip-8	0.245622	0.180123	0.180123	0.245622	15	11	11	15	0.733333	0.733333	1.000000	D	4	49
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0260.1_n1	snpc-4	che-1	0.543271	0.271635	0.271635	0.543271	12	6	6	12	0.500000	0.500000	1.000000	R	5	33
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0261.1_n2	snpc-4	lin-14	0.420212	0.210106	0.210106	0.420212	12	6	6	12	0.500000	0.500000	1.000000	R	0	33
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0262.1_n3	snpc-4	mab-3	0.325316	0.300291	0.325316	0.300291	12	13	12	13	0.923077	1.000000	0.923077	D	-1	47
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0263.1_n4	snpc-4	ceh-10::ttx-3	0.300770	0.187981	0.250642	0.214836	12	14	10	16	0.625000	0.833333	0.714286	D	2	49
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0264.1_n5	snpc-4	ceh-22	0.282053	0.258548	0.258548	0.282053	12	11	11	12	0.916667	0.916667	1.000000	R	1	43
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0537.1_n6	snpc-4	blmp-1	0.219096	0.200838	0.200838	0.219096	12	11	11	12	0.916667	0.916667	1.000000	R	0	43
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0538.1_n7	snpc-4	daf-12	0.444860	0.305841	0.407788	0.326230	12	15	11	16	0.687500	0.916667	0.733333	D	-4	51
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0540.1_n8	snpc-4	dpy-27	0.210079	0.157559	0.210079	0.157559	12	16	12	16	0.750000	1.000000	0.750000	D	0	53
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0541.1_n9	snpc-4	efl-1	0.343733	0.274987	0.343733	0.274987	12	15	12	15	0.800000	1.000000	0.800000	R	-3	51
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0542.1_n10	snpc-4	elt-3	0.378801	0.162343	0.189400	0.284100	12	8	6	14	0.428571	0.500000	0.750000	D	-2	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0543.1_n11	snpc-4	eor-1	0.511439	0.351614	0.468819	0.375055	12	15	11	16	0.687500	0.916667	0.733333	R	1	51
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0544.1_n12	snpc-4	snpc-4	1.000000	1.000000	1.000000	1.000000	12	12	12	12	1.000000	1.000000	1.000000	D	0	45
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0545.1_n13	snpc-4	hlh-1	0.540841	0.416032	0.450701	0.491674	12	11	10	13	0.769231	0.833333	0.909091	R	2	43
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0546.1_n14	snpc-4	pha-4	0.305147	0.254289	0.254289	0.305147	12	10	10	12	0.833333	0.833333	1.000000	R	1	41
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0547.1_n15	snpc-4	skn-1	0.356203	0.284962	0.356203	0.284962	12	15	12	15	0.800000	1.000000	0.800000	R	-2	51
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0918.1_n16	snpc-4	unc-62	0.587800	0.352680	0.440850	0.440850	12	12	9	15	0.600000	0.750000	0.750000	D	-3	45
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0919.1_n17	snpc-4	dsc-1	0.505791	0.079862	0.126448	0.151737	12	10	3	19	0.157895	0.250000	0.300000	D	9	41
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0920.1_n18	snpc-4	fkh-2	0.391351	0.260901	0.260901	0.391351	12	8	8	12	0.666667	0.666667	1.000000	R	0	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0921.1_n19	snpc-4	ceh-48	0.451643	0.338732	0.338732	0.451643	12	9	9	12	0.750000	0.750000	1.000000	R	0	39
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0922.1_n20	snpc-4	ces-2	0.199156	0.099578	0.116174	0.154899	12	9	7	14	0.500000	0.583333	0.777778	R	-2	39
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0923.1_n21	snpc-4	lim-4	0.539989	0.089998	0.134997	0.179996	12	9	3	18	0.166667	0.250000	0.333333	D	9	39
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0924.1_n22	snpc-4	pal-1	0.300940	0.100313	0.125392	0.188087	12	8	5	15	0.333333	0.416667	0.625000	R	-3	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0925.1_n23	snpc-4	sma-4	0.561484	0.431911	0.467903	0.510440	12	11	10	13	0.769231	0.833333	0.909091	D	-1	43
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0926.1_n24	snpc-4	unc-86	0.209921	0.139948	0.139948	0.209921	12	8	8	12	0.666667	0.666667	1.000000	D	2	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0927.1_n25	snpc-4	vab-7	0.779566	0.086618	0.129928	0.194892	12	8	2	18	0.111111	0.166667	0.250000	D	10	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA0928.1_n26	snpc-4	zfh-2	0.510598	0.076590	0.127650	0.139254	12	11	3	20	0.150000	0.250000	0.272727	R	9	43
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1438.1_n27	snpc-4	atf-7	0.481027	0.333019	0.360770	0.432924	12	10	9	13	0.692308	0.750000	0.900000	D	-1	41
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1439.1_n28	snpc-4	elt-6	0.374095	0.201436	0.218222	0.327334	12	8	7	13	0.538462	0.583333	0.875000	R	-1	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1440.1_n29	snpc-4	fkh-9	0.301204	0.200803	0.200803	0.301204	12	8	8	12	0.666667	0.666667	1.000000	R	0	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1441.1_n30	snpc-4	lim-7	0.328004	0.115766	0.164002	0.178911	12	11	6	17	0.352941	0.500000	0.545455	D	-5	43
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1442.1_n31	snpc-4	mab-5	0.670638	0.074515	0.111773	0.167659	12	8	2	18	0.111111	0.166667	0.250000	R	-6	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1443.1_n32	snpc-4	unc-30	0.159445	0.106296	0.106296	0.159445	12	8	8	12	0.666667	0.666667	1.000000	D	2	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1444.1_n33	snpc-4	cebp-1	0.212386	0.212386	0.212386	0.212386	12	12	12	12	1.000000	1.000000	1.000000	D	0	45
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1445.1_n34	snpc-4	ceh-28	0.256369	0.213641	0.213641	0.256369	12	10	10	12	0.833333	0.833333	1.000000	R	0	41
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1446.1_n35	snpc-4	daf-16	0.408400	0.291715	0.340334	0.340334	12	12	10	14	0.714286	0.833333	0.833333	R	-2	45
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1448.1_n36	snpc-4	fos-1	0.526385	0.242947	0.263193	0.451187	12	7	6	13	0.461538	0.500000	0.857143	R	-1	35
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1449.1_n37	snpc-4	hlh-30	0.258343	0.218598	0.236814	0.236814	12	12	11	13	0.846154	0.916667	0.916667	D	1	45
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1450.1_n38	snpc-4	lin-54	0.328636	0.098591	0.164318	0.140844	12	14	6	20	0.300000	0.500000	0.428571	R	-8	49
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1451.1_n39	snpc-4	nhr-6	0.558594	0.239398	0.279297	0.418946	12	8	6	14	0.428571	0.500000	0.750000	D	-2	37
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1699.1_n40	snpc-4	ceh-38	0.200976	0.150732	0.200976	0.150732	12	16	12	16	0.750000	1.000000	0.750000	R	-2	53
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1701.1_n41	snpc-4	elt-2	0.395366	0.184504	0.230630	0.276756	12	10	7	15	0.466667	0.583333	0.700000	D	-3	41
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1703.1_n42	snpc-4	pqm-1	0.408124	0.262365	0.306093	0.333919	12	11	9	14	0.642857	0.750000	0.818182	R	-2	43
JASPAR_nematodes_MA0544.1_n12	JASPAR_nematodes_MA1704.1_n43	snpc-4	zip-8	0.342703	0.314144	0.314144	0.342703	12	11	11	12	0.916667	0.916667	1.000000	R	1	43
JASPAR_nematodes_MA0545.1_n13	JASPAR_nematodes_MA0260.1_n1	hlh-1	che-1	0.472942	0.197059	0.214974	0.394119	11	6	5	12	0.416667	0.454545	0.833333	D	-1	31
JASPAR_nematodes_MA0545.1_n13	JASPAR_nematodes_MA0261.1_n2	hlh-1	lin-14	0.714629	0.389798	0.389798	0.714629	11	6	6	11	0.545455	0.545455	1.000000	D	0	31
