;mode: matches	thresholds:	cor=-1.000000	ncor=-1.000000	w=0	ncor1=-1.000000	ncor2=-1.000000
#id1	id2	name1	name2	cor	Ncor	Ncor1	Ncor2	w1	w2	w	W	Wr	wr1	wr2	strand	offset	uncounted
jaspar_2022_nematodes_m7_MA0538.1	jaspar_2022_nematodes_m37_MA1449.1	daf-12	hlh-30	0.292681	0.172165	0.195121	0.243901	15	12	10	17	0.588235	0.666667	0.833333	D	-2	51
jaspar_2022_nematodes_m7_MA0538.1	jaspar_2022_nematodes_m38_MA1450.1	daf-12	lin-54	0.272248	0.166374	0.199649	0.213909	15	14	11	18	0.611111	0.733333	0.785714	R	4	55
jaspar_2022_nematodes_m7_MA0538.1	jaspar_2022_nematodes_m39_MA1451.1	daf-12	nhr-6	0.303605	0.107155	0.121442	0.227704	15	8	6	17	0.352941	0.400000	0.750000	R	9	43
jaspar_2022_nematodes_m7_MA0538.1	jaspar_2022_nematodes_m40_MA1699.1	daf-12	ceh-38	0.154274	0.144632	0.154274	0.144632	15	16	15	16	0.937500	1.000000	0.937500	R	-1	59
jaspar_2022_nematodes_m7_MA0538.1	jaspar_2022_nematodes_m41_MA1701.1	daf-12	elt-2	0.224115	0.087156	0.104587	0.156881	15	10	7	18	0.388889	0.466667	0.700000	R	8	47
jaspar_2022_nematodes_m7_MA0538.1	jaspar_2022_nematodes_m42_MA1703.1	daf-12	pqm-1	0.165784	0.087768	0.099471	0.135642	15	11	9	17	0.529412	0.600000	0.818182	D	6	49
jaspar_2022_nematodes_m7_MA0538.1	jaspar_2022_nematodes_m43_MA1704.1	daf-12	zip-8	0.169570	0.089772	0.101742	0.138739	15	11	9	17	0.529412	0.600000	0.818182	D	6	49
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m1_MA0260.1	dpy-27	che-1	0.752174	0.167150	0.188043	0.501449	16	6	4	18	0.222222	0.250000	0.666667	R	-2	41
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m2_MA0261.1	dpy-27	lin-14	0.579664	0.170489	0.181145	0.483053	16	6	5	17	0.294118	0.312500	0.833333	R	-1	41
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m3_MA0262.1	dpy-27	mab-3	0.340177	0.240125	0.255132	0.314009	16	13	12	17	0.705882	0.750000	0.923077	R	4	55
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m4_MA0263.1	dpy-27	ceh-10::ttx-3	0.294668	0.257835	0.257835	0.294668	16	14	14	16	0.875000	0.875000	1.000000	R	1	57
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m5_MA0264.1	dpy-27	ceh-22	0.269506	0.185285	0.185285	0.269506	16	11	11	16	0.687500	0.687500	1.000000	D	1	51
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m6_MA0537.1	dpy-27	blmp-1	0.443038	0.260610	0.276898	0.402761	16	11	10	17	0.588235	0.625000	0.909091	R	-1	51
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m7_MA0538.1	dpy-27	daf-12	0.378932	0.208413	0.260516	0.277884	16	15	11	20	0.550000	0.687500	0.733333	D	5	59
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m8_MA0540.1	dpy-27	dpy-27	1.000000	1.000000	1.000000	1.000000	16	16	16	16	1.000000	1.000000	1.000000	D	0	61
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m9_MA0541.1	dpy-27	efl-1	0.463982	0.382103	0.405984	0.433050	16	15	14	17	0.823529	0.875000	0.933333	D	2	59
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m10_MA0542.1	dpy-27	elt-3	0.486383	0.162128	0.182394	0.364787	16	8	6	18	0.333333	0.375000	0.750000	R	10	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m11_MA0543.1	dpy-27	eor-1	0.313022	0.257783	0.273894	0.292154	16	15	14	17	0.823529	0.875000	0.933333	R	2	59
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m12_MA0544.1	dpy-27	snpc-4	0.210079	0.157559	0.157559	0.210079	16	12	12	16	0.750000	0.750000	1.000000	D	0	53
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m13_MA0545.1	dpy-27	hlh-1	0.608893	0.105894	0.152223	0.221416	16	11	4	23	0.173913	0.250000	0.363636	D	-7	51
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m14_MA0546.1	dpy-27	pha-4	0.343115	0.214447	0.214447	0.343115	16	10	10	16	0.625000	0.625000	1.000000	D	6	49
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m15_MA0547.1	dpy-27	skn-1	0.150931	0.124296	0.132065	0.140869	16	15	14	17	0.823529	0.875000	0.933333	R	-1	59
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m16_MA0918.1	dpy-27	unc-62	0.426306	0.170522	0.213153	0.284204	16	12	8	20	0.400000	0.500000	0.666667	D	-4	53
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m17_MA0919.1	dpy-27	dsc-1	0.418523	0.099648	0.130788	0.209261	16	10	5	21	0.238095	0.312500	0.500000	D	11	49
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m18_MA0920.1	dpy-27	fkh-2	0.408289	0.107444	0.127590	0.255181	16	8	5	19	0.263158	0.312500	0.625000	D	11	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m19_MA0921.1	dpy-27	ceh-48	0.414251	0.233016	0.233016	0.414251	16	9	9	16	0.562500	0.562500	1.000000	D	7	47
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m20_MA0922.1	dpy-27	ces-2	0.289985	0.163116	0.163116	0.289985	16	9	9	16	0.562500	0.562500	1.000000	R	5	47
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m21_MA0923.1	dpy-27	lim-4	0.323180	0.152085	0.161590	0.287271	16	9	8	17	0.470588	0.500000	0.888889	D	8	47
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m22_MA0924.1	dpy-27	pal-1	0.569040	0.234311	0.248955	0.497910	16	8	7	17	0.411765	0.437500	0.875000	D	9	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m23_MA0925.1	dpy-27	sma-4	0.337850	0.232272	0.232272	0.337850	16	11	11	16	0.687500	0.687500	1.000000	D	0	51
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m24_MA0926.1	dpy-27	unc-86	0.396832	0.163402	0.173614	0.347228	16	8	7	17	0.411765	0.437500	0.875000	D	-1	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m25_MA0927.1	dpy-27	vab-7	0.268546	0.110578	0.117489	0.234978	16	8	7	17	0.411765	0.437500	0.875000	R	9	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m26_MA0928.1	dpy-27	zfh-2	0.327197	0.093485	0.122699	0.178471	16	11	6	21	0.285714	0.375000	0.545455	D	10	51
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m27_MA1438.1	dpy-27	atf-7	0.387113	0.142621	0.169362	0.270979	16	10	7	19	0.368421	0.437500	0.700000	R	-3	49
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m28_MA1439.1	dpy-27	elt-6	0.433696	0.178581	0.189742	0.379484	16	8	7	17	0.411765	0.437500	0.875000	D	9	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m29_MA1440.1	dpy-27	fkh-9	0.631486	0.166181	0.197339	0.394679	16	8	5	19	0.263158	0.312500	0.625000	D	11	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m30_MA1441.1	dpy-27	lim-7	0.425024	0.178957	0.212512	0.309108	16	11	8	19	0.421053	0.500000	0.727273	R	8	51
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m31_MA1442.1	dpy-27	mab-5	0.657573	0.131515	0.164393	0.328787	16	8	4	20	0.200000	0.250000	0.500000	D	12	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m32_MA1443.1	dpy-27	unc-30	0.386409	0.159110	0.169054	0.338108	16	8	7	17	0.411765	0.437500	0.875000	R	9	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m33_MA1444.1	dpy-27	cebp-1	0.401019	0.300764	0.300764	0.401019	16	12	12	16	0.750000	0.750000	1.000000	D	4	53
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m34_MA1445.1	dpy-27	ceh-28	0.317609	0.198506	0.198506	0.317609	16	10	10	16	0.625000	0.625000	1.000000	R	6	49
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m35_MA1446.1	dpy-27	daf-16	0.285004	0.135002	0.160315	0.213753	16	12	9	19	0.473684	0.562500	0.750000	R	7	53
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m36_MA1448.1	dpy-27	fos-1	0.431885	0.188950	0.188950	0.431885	16	7	7	16	0.437500	0.437500	1.000000	R	6	43
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m37_MA1449.1	dpy-27	hlh-30	0.231108	0.149540	0.158887	0.211849	16	12	11	17	0.647059	0.687500	0.916667	D	5	53
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m38_MA1450.1	dpy-27	lin-54	0.638546	0.127709	0.199546	0.228052	16	14	5	25	0.200000	0.312500	0.357143	R	-9	57
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m39_MA1451.1	dpy-27	nhr-6	0.415897	0.207949	0.207949	0.415897	16	8	8	16	0.500000	0.500000	1.000000	R	0	45
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m40_MA1699.1	dpy-27	ceh-38	0.461741	0.106556	0.173153	0.173153	16	16	6	26	0.230769	0.375000	0.375000	D	10	61
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m41_MA1701.1	dpy-27	elt-2	0.330095	0.206309	0.206309	0.330095	16	10	10	16	0.625000	0.625000	1.000000	D	3	49
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m42_MA1703.1	dpy-27	pqm-1	0.195190	0.134193	0.134193	0.195190	16	11	11	16	0.687500	0.687500	1.000000	R	4	51
jaspar_2022_nematodes_m8_MA0540.1	jaspar_2022_nematodes_m43_MA1704.1	dpy-27	zip-8	0.250930	0.172514	0.172514	0.250930	16	11	11	16	0.687500	0.687500	1.000000	R	5	51
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m1_MA0260.1	efl-1	che-1	0.626720	0.250688	0.250688	0.626720	15	6	6	15	0.400000	0.400000	1.000000	D	9	39
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m2_MA0261.1	efl-1	lin-14	0.621146	0.248459	0.248459	0.621146	15	6	6	15	0.400000	0.400000	1.000000	D	9	39
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m3_MA0262.1	efl-1	mab-3	0.389831	0.337854	0.337854	0.389831	15	13	13	15	0.866667	0.866667	1.000000	R	2	53
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m4_MA0263.1	efl-1	ceh-10::ttx-3	0.280805	0.228154	0.243365	0.260748	15	14	13	16	0.812500	0.866667	0.928571	R	-1	55
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m5_MA0264.1	efl-1	ceh-22	0.329906	0.241931	0.241931	0.329906	15	11	11	15	0.733333	0.733333	1.000000	D	2	49
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m6_MA0537.1	efl-1	blmp-1	0.320064	0.234713	0.234713	0.320064	15	11	11	15	0.733333	0.733333	1.000000	D	3	49
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m7_MA0538.1	efl-1	daf-12	0.271863	0.237880	0.253739	0.253739	15	15	14	16	0.875000	0.933333	0.933333	D	1	57
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m8_MA0540.1	efl-1	dpy-27	0.463982	0.382103	0.433050	0.405984	15	16	14	17	0.823529	0.933333	0.875000	D	-2	59
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m9_MA0541.1	efl-1	efl-1	1.000000	1.000000	1.000000	1.000000	15	15	15	15	1.000000	1.000000	1.000000	D	0	57
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m10_MA0542.1	efl-1	elt-3	0.312336	0.166579	0.166579	0.312336	15	8	8	15	0.533333	0.533333	1.000000	R	6	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m11_MA0543.1	efl-1	eor-1	0.213582	0.213582	0.213582	0.213582	15	15	15	15	1.000000	1.000000	1.000000	D	0	57
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m12_MA0544.1	efl-1	snpc-4	0.343733	0.274987	0.274987	0.343733	15	12	12	15	0.800000	0.800000	1.000000	R	0	51
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m13_MA0545.1	efl-1	hlh-1	0.327923	0.145744	0.174892	0.238489	15	11	8	18	0.444444	0.533333	0.727273	R	7	49
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m14_MA0546.1	efl-1	pha-4	0.355540	0.237027	0.237027	0.355540	15	10	10	15	0.666667	0.666667	1.000000	D	4	47
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m15_MA0547.1	efl-1	skn-1	0.272756	0.238662	0.254572	0.254572	15	15	14	16	0.875000	0.933333	0.933333	D	-1	57
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m16_MA0918.1	efl-1	unc-62	0.191633	0.153307	0.153307	0.191633	15	12	12	15	0.800000	0.800000	1.000000	R	3	51
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m17_MA0919.1	efl-1	dsc-1	0.457852	0.178053	0.213664	0.320496	15	10	7	18	0.388889	0.466667	0.700000	D	8	47
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m18_MA0920.1	efl-1	fkh-2	0.313444	0.167170	0.167170	0.313444	15	8	8	15	0.533333	0.533333	1.000000	D	7	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m19_MA0921.1	efl-1	ceh-48	0.208362	0.125017	0.125017	0.208362	15	9	9	15	0.600000	0.600000	1.000000	D	5	45
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m20_MA0922.1	efl-1	ces-2	0.921058	0.131580	0.184212	0.307019	15	9	3	21	0.142857	0.200000	0.333333	D	12	45
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m21_MA0923.1	efl-1	lim-4	0.513013	0.211241	0.239406	0.399010	15	9	7	17	0.411765	0.466667	0.777778	D	8	45
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m22_MA0924.1	efl-1	pal-1	0.569066	0.200847	0.227627	0.426800	15	8	6	17	0.352941	0.400000	0.750000	D	9	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m23_MA0925.1	efl-1	sma-4	0.303609	0.222647	0.222647	0.303609	15	11	11	15	0.733333	0.733333	1.000000	R	4	49
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m24_MA0926.1	efl-1	unc-86	0.620736	0.093110	0.124147	0.232776	15	8	3	20	0.150000	0.200000	0.375000	R	12	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m25_MA0927.1	efl-1	vab-7	0.409133	0.178996	0.190929	0.357992	15	8	7	16	0.437500	0.466667	0.875000	D	8	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m26_MA0928.1	efl-1	zfh-2	0.467050	0.172071	0.217957	0.297214	15	11	7	19	0.368421	0.466667	0.636364	R	8	49
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m27_MA1438.1	efl-1	atf-7	0.318046	0.212031	0.212031	0.318046	15	10	10	15	0.666667	0.666667	1.000000	D	1	47
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m28_MA1439.1	efl-1	elt-6	0.311626	0.166200	0.166200	0.311626	15	8	8	15	0.533333	0.533333	1.000000	D	7	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m29_MA1440.1	efl-1	fkh-9	0.573574	0.202438	0.229430	0.430181	15	8	6	17	0.352941	0.400000	0.750000	D	9	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m30_MA1441.1	efl-1	lim-7	0.503854	0.185631	0.235132	0.320635	15	11	7	19	0.368421	0.466667	0.636364	R	8	49
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m31_MA1442.1	efl-1	mab-5	0.550165	0.152824	0.183388	0.343853	15	8	5	18	0.277778	0.333333	0.625000	R	10	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m32_MA1443.1	efl-1	unc-30	0.302585	0.161379	0.161379	0.302585	15	8	8	15	0.533333	0.533333	1.000000	R	7	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m33_MA1444.1	efl-1	cebp-1	0.334596	0.267677	0.267677	0.334596	15	12	12	15	0.800000	0.800000	1.000000	R	2	51
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m34_MA1445.1	efl-1	ceh-28	0.497244	0.124311	0.165748	0.248622	15	10	5	20	0.250000	0.333333	0.500000	D	10	47
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m35_MA1446.1	efl-1	daf-16	0.296553	0.174443	0.197702	0.247127	15	12	10	17	0.588235	0.666667	0.833333	D	5	51
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m36_MA1448.1	efl-1	fos-1	0.344908	0.160957	0.160957	0.344908	15	7	7	15	0.466667	0.466667	1.000000	R	4	41
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m37_MA1449.1	efl-1	hlh-30	0.404335	0.323468	0.323468	0.404335	15	12	12	15	0.800000	0.800000	1.000000	D	1	51
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m38_MA1450.1	efl-1	lin-54	0.777990	0.247542	0.363062	0.388995	15	14	7	22	0.318182	0.466667	0.500000	D	8	55
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m39_MA1451.1	efl-1	nhr-6	0.694405	0.192890	0.231468	0.434003	15	8	5	18	0.277778	0.333333	0.625000	D	10	43
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m40_MA1699.1	efl-1	ceh-38	0.255318	0.210262	0.238297	0.223403	15	16	14	17	0.823529	0.933333	0.875000	D	-2	59
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m41_MA1701.1	efl-1	elt-2	0.259548	0.173032	0.173032	0.259548	15	10	10	15	0.666667	0.666667	1.000000	R	5	47
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m42_MA1703.1	efl-1	pqm-1	0.201913	0.148070	0.148070	0.201913	15	11	11	15	0.733333	0.733333	1.000000	D	3	49
jaspar_2022_nematodes_m9_MA0541.1	jaspar_2022_nematodes_m43_MA1704.1	efl-1	zip-8	0.403032	0.295557	0.295557	0.403032	15	11	11	15	0.733333	0.733333	1.000000	D	0	49
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m1_MA0260.1	elt-3	che-1	0.349219	0.261914	0.261914	0.349219	8	6	6	8	0.750000	0.750000	1.000000	R	1	25
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m2_MA0261.1	elt-3	lin-14	0.467357	0.259643	0.292098	0.389464	8	6	5	9	0.555556	0.625000	0.833333	R	-1	25
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m3_MA0262.1	elt-3	mab-3	0.394110	0.242529	0.394110	0.242529	8	13	8	13	0.615385	1.000000	0.615385	R	-3	39
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m4_MA0263.1	elt-3	ceh-10::ttx-3	0.551879	0.206955	0.413910	0.236520	8	14	6	16	0.375000	0.750000	0.428571	D	-8	41
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m5_MA0264.1	elt-3	ceh-22	0.711730	0.254189	0.444831	0.323514	8	11	5	14	0.357143	0.625000	0.454545	R	3	35
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m6_MA0537.1	elt-3	blmp-1	0.693951	0.320285	0.520463	0.378519	8	11	6	13	0.461538	0.750000	0.545455	R	2	35
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m7_MA0538.1	elt-3	daf-12	0.321381	0.113429	0.241036	0.128553	8	15	6	17	0.352941	0.750000	0.400000	R	2	43
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m8_MA0540.1	elt-3	dpy-27	0.486383	0.162128	0.364787	0.182394	8	16	6	18	0.333333	0.750000	0.375000	R	2	45
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m9_MA0541.1	elt-3	efl-1	0.312336	0.166579	0.312336	0.166579	8	15	8	15	0.533333	1.000000	0.533333	R	-1	43
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m10_MA0542.1	elt-3	elt-3	1.000000	1.000000	1.000000	1.000000	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m11_MA0543.1	elt-3	eor-1	0.418552	0.223228	0.418552	0.223228	8	15	8	15	0.533333	1.000000	0.533333	R	-5	43
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m12_MA0544.1	elt-3	snpc-4	0.378801	0.162343	0.284100	0.189400	8	12	6	14	0.428571	0.750000	0.500000	D	2	37
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m13_MA0545.1	elt-3	hlh-1	0.547613	0.195576	0.342258	0.248915	8	11	5	14	0.357143	0.625000	0.454545	D	3	35
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m14_MA0546.1	elt-3	pha-4	0.496500	0.397200	0.496500	0.397200	8	10	8	10	0.800000	1.000000	0.800000	R	0	33
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m15_MA0547.1	elt-3	skn-1	0.769854	0.410589	0.769854	0.410589	8	15	8	15	0.533333	1.000000	0.533333	R	0	43
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m16_MA0918.1	elt-3	unc-62	0.502613	0.335076	0.502613	0.335076	8	12	8	12	0.666667	1.000000	0.666667	D	-1	37
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m17_MA0919.1	elt-3	dsc-1	0.537839	0.430272	0.537839	0.430272	8	10	8	10	0.800000	1.000000	0.800000	D	0	33
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m18_MA0920.1	elt-3	fkh-2	0.496705	0.386326	0.434617	0.434617	8	8	7	9	0.777778	0.875000	0.875000	D	1	29
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m19_MA0921.1	elt-3	ceh-48	0.618368	0.337291	0.463776	0.412245	8	9	6	11	0.545455	0.750000	0.666667	R	2	31
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m20_MA0922.1	elt-3	ces-2	0.655876	0.357751	0.491907	0.437251	8	9	6	11	0.545455	0.750000	0.666667	R	-3	31
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m21_MA0923.1	elt-3	lim-4	0.530106	0.471205	0.530106	0.471205	8	9	8	9	0.888889	1.000000	0.888889	D	0	31
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m22_MA0924.1	elt-3	pal-1	0.625259	0.486313	0.547102	0.547102	8	8	7	9	0.777778	0.875000	0.875000	R	1	29
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m23_MA0925.1	elt-3	sma-4	0.380141	0.221749	0.332624	0.241908	8	11	7	12	0.583333	0.875000	0.636364	D	1	35
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m24_MA0926.1	elt-3	unc-86	0.459160	0.275496	0.344370	0.344370	8	8	6	10	0.600000	0.750000	0.750000	R	-2	29
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m25_MA0927.1	elt-3	vab-7	0.590265	0.459095	0.516482	0.516482	8	8	7	9	0.777778	0.875000	0.875000	D	1	29
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m26_MA0928.1	elt-3	zfh-2	0.540586	0.393153	0.540586	0.393153	8	11	8	11	0.727273	1.000000	0.727273	R	0	35
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m27_MA1438.1	elt-3	atf-7	0.478326	0.382661	0.478326	0.382661	8	10	8	10	0.800000	1.000000	0.800000	R	0	33
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m28_MA1439.1	elt-3	elt-6	0.973091	0.756848	0.851454	0.851454	8	8	7	9	0.777778	0.875000	0.875000	R	1	29
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m29_MA1440.1	elt-3	fkh-9	0.645683	0.502198	0.564973	0.564973	8	8	7	9	0.777778	0.875000	0.875000	R	-1	29
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m30_MA1441.1	elt-3	lim-7	0.434340	0.315884	0.434340	0.315884	8	11	8	11	0.727273	1.000000	0.727273	R	0	35
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m31_MA1442.1	elt-3	mab-5	0.411180	0.411180	0.411180	0.411180	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m32_MA1443.1	elt-3	unc-30	0.562611	0.437587	0.492285	0.492285	8	8	7	9	0.777778	0.875000	0.875000	D	1	29
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m33_MA1444.1	elt-3	cebp-1	0.466321	0.310881	0.466321	0.310881	8	12	8	12	0.666667	1.000000	0.666667	R	-1	37
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m34_MA1445.1	elt-3	ceh-28	0.584852	0.292426	0.438639	0.350911	8	10	6	12	0.500000	0.750000	0.600000	R	2	33
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m35_MA1446.1	elt-3	daf-16	0.460763	0.307175	0.460763	0.307175	8	12	8	12	0.666667	1.000000	0.666667	D	-1	37
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m36_MA1448.1	elt-3	fos-1	0.298232	0.260953	0.260953	0.298232	8	7	7	8	0.875000	0.875000	1.000000	D	1	27
jaspar_2022_nematodes_m10_MA0542.1	jaspar_2022_nematodes_m37_MA1449.1	elt-3	hlh-30	0.811883	0.270628	0.507427	0.338284	8	12	5	15	0.333333	0.625000	0.416667	D	3	37
